id,title,authors,year,venue,citation_count,source_url,arxiv_id,pdf_path,abstract
02d199386fc85671d4371022568710293c244be3,Local Semantic Feature Aggregation-Based Transformer for Hyperspectral Image Classification,Bing Tu; Xiaolong Liao; Qianming Li; Yishu Peng; A. Plaza,2022,IEEE Transactions on Geoscience and Remote Sensing,80,,,,"Hyperspectral images (HSIs) contain abundant information in the spatial and spectral domains, allowing for a precise characterization of categories of materials. Convolutional neural networks (CNNs) have achieved great success in HSI classification, owing to their excellent ability in local contextual modeling. However, CNNs suffer from fixed filter weights and deep convolutional layers, which lead to a limited receptive field and high computational burden. The recent vision transformer (ViT) models long-range dependencies with a self-attention mechanism and has been an alternative backbone to CNNs traditionally used in HSI classification. However, such transformer-based architectures designate all the input pixels of the receptive field as feature tokens in terms of feature embedding and self-attention, which inevitably limits the ability for learning multiscale features and increases the computational cost. To overcome this issue, we propose a local semantic feature aggregation-based transformer (LSFAT) architecture which allows transformers to represent long-range dependencies of multiscale features more efficiently. We introduce the concept of the homogeneous region into the transformer by considering a pixel aggregation strategy and further propose neighborhood-aggregation-based embedding (NAE) and attention (NAA) modules, which are able to adaptively form multiscale features and capture locally spatial semantics among them in a hierarchical transformer architecture. A reusable classification token is included together with the feature tokens in the attention calculation. In the last stage, a fully connected layer is used to perform classification on the reusable token after transformer encoding. We verify the effectiveness of the NAE and NAA modules compared with the traditional ViT through extensive experiments. Our results demonstrate the excellent classification performance of the proposed method in comparison to other state-of-the-art approaches on several public HSIs."
b3db5e54e49429ecf6ecb7e6ab0a1605782c9c92,B2-ViT Net: Broad Vision Transformer Network With Broad Attention for Seizure Prediction,Shuiling Shi; Wenqi Liu,2023,IEEE transactions on neural systems and rehabilitation engineering,78,https://ieeexplore.ieee.org/ielx7/7333/4359219/10373959.pdf,,corpus/pdfs/b3db5e54e49429ecf6ecb7e6ab0a1605782c9c92.pdf,"Seizure prediction are necessary for epileptic patients. The global spatial interactions among channels, and long-range temporal dependencies play a crucial role in seizure onset prediction. In addition, it is necessary to search for seizure prediction features in a vast space to learn new generalized feature representations. Many previous deep learning algorithms have achieved some results in automatic seizure prediction. However, most of them do not consider global spatial interactions among channels and long-range temporal dependencies together, and only learn the feature representation in the deep space. To tackle these issues, in this study, an novel bi-level programming seizure prediction model, B2-ViT Net, is proposed for learning the new generalized spatio-temporal long-range correlation features, which can characterize the global interactions among channels in spatial, and long-range dependencies in temporal required for seizure prediction. In addition, the proposed model can comprehensively learn generalized seizure prediction features in a vast space due to its strong deep and broad feature search capabilities. Sufficient experiments are conducted on two public datasets, CHB-MIT and Kaggle datasets. Compared with other existing methods, our proposed model has shown promising results in automatic seizure prediction tasks, and provides a certain degree of interpretability."
f27c847e2909f30745f4a3528b574f5acfd76ea7,Auto-ViT-Acc: An FPGA-Aware Automatic Acceleration Framework for Vision Transformer with Mixed-Scheme Quantization,Z. Li; Mengshu Sun; Alec Lu; Haoyu Ma; Geng Yuan; Yanyue Xie; Hao Tang; Yanyu Li; M. Leeser; Zhangyang Wang; Xue Lin; Zhenman Fang,2022,International Conference on Field-Programmable Logic and Applications,75,https://arxiv.org/pdf/2208.05163,2208.05163,corpus/pdfs/f27c847e2909f30745f4a3528b574f5acfd76ea7.pdf,"Vision transformers (ViTs) are emerging with significantly improved accuracy in computer vision tasks. However, their complex architecture and enormous computation/storage demand impose urgent needs for new hardware accelerator design methodology. This work proposes an FPGA-aware automatic ViT acceleration framework based on the proposed mixed-scheme quantization. To the best of our knowledge, this is the first FPGA-based ViT acceleration framework exploring model quantization. Compared with state-of-the-art ViT quantization work (algorithmic approach only without hardware acceleration), our quantization achieves 0.47% to 1.36% higher Top-l accuracy under the same bit-width. Compared with the 32-bit floating-point baseline FPGA accelerator, our accelerator achieves around 5.6x improvement on the frame rate (i.e., 56.8 FPS vs. 10.0 FPS) with 0.71% accuracy drop on ImageNet dataset for DeiT-base."
c5fddef5b70b2c82973b4d60b0c2a89176917faa,SCFormer: Spectral Coordinate Transformer for Cross-Domain Few-Shot Hyperspectral Image Classification,Jiaojiao Li; Zhiyuan Zhang; Rui Song; Yunsong Li; Qian Du,2024,IEEE Transactions on Image Processing,73,,,,"Cross-domain (CD) hyperspectral image classification (HSIC) has been significantly boosted by methods employing Few-Shot Learning (FSL) based on CNNs or GCNs. Nevertheless, the majority of current approaches disregard the prior information of spectral coordinates with limited interpretability, leading to inadequate robustness and knowledge transfer. In this paper, we propose an asymmetric encoder-decoder architecture, Spectral Coordinate Transformer (SCFormer), for the CDFSL HSIC task. Several dense Spectral Coordinate blocks (SC blocks) are embedded in the backbone of the encoder to establish feature representation with better generalization, which integrates spectral coordinates via Rotary Position Embedding (RoPE) to minimize spectral position disturbance caused by the convolution operation. Due to a large amount of hyperspectral image data and the high demand for model generalization ability in cross-domain scenarios, we design two mask patterns (Random Mask and Sequential Mask) built on unexploited spectral coordinates within the SC blocks, which are unified with the asymmetric structure to learn high-capacity models efficiently and effectively with satisfactory generalization. Besides, from the perspective of the loss function, we devise an intra-domain loss function founded on the Orthogonal Complement Space Projection (OCSP) theory to facilitate the aggregation of samples in the metric space, which promotes intra-domain consistency and increases interpretability. Finally, the strengthened class expression capacity of the intra-domain loss function contributes to the inter-domain loss function constructed by Wasserstein Distance (WD) for realizing domain alignment. Experimental results on four benchmark data sets demonstrate the superiority of the SCFormer."
8db96d4eaefdac8dff6d98d94a5e3f5b5558c63d,Vision Transformer Hashing for Image Retrieval,S. Dubey; S. Singh; Wei Chu,2021,IEEE International Conference on Multimedia and Expo,71,https://arxiv.org/pdf/2109.12564,2109.12564,corpus/pdfs/8db96d4eaefdac8dff6d98d94a5e3f5b5558c63d.pdf,"Recently, Transformer has emerged as a new architecture in deep learning by utilizing self-attention without convolution. Transformer is also extended to Vision Transformer (ViT) for the visual recognition with a promising performance on ImageNet. In this paper, we propose a Vision Transformer Hashing (VTS) for image retrieval. We utilize the pre-trained ViT on ImageNet as the backbone network and add the hashing head. The proposed VTS model is fine tuned for hashing under six different image retrieval frameworks with their objective functions. We perform the extensive experiments on CIFAR10, ImageNet, NUS-Wide, and COCO datasets. The proposed VTS based image retrieval outperforms the recent state-of-the-art hashing techniques with a significant margin. We also find the proposed VTS model as the backbone network is better than the existing networks, such as AlexNet and ResNet. The code is released at https://github.com/shivram1987/VisionTransformerHashing."
9a35a0aac04f4f712f38ea9bbfd2f0b0108242f5,MMST-ViT: Climate Change-aware Crop Yield Prediction via Multi-Modal Spatial-Temporal Vision Transformer,Fudong Lin; Summer Crawford; Kaleb Guillot; Yihe Zhang; Yan Chen; Xu Yuan; Li Chen; Shelby Williams; Robert Minvielle; Xiangming Xiao; D. Gholson; Nicolas Ashwell; Tri Setiyono; B. Tubana; Lu Peng; Magdy A. Bayoumi; N. Tzeng,2023,IEEE International Conference on Computer Vision,69,https://arxiv.org/pdf/2309.09067,2309.09067,corpus/pdfs/9a35a0aac04f4f712f38ea9bbfd2f0b0108242f5.pdf,"Precise crop yield prediction provides valuable information for agricultural planning and decision-making processes. However, timely predicting crop yields remains challenging as crop growth is sensitive to growing season weather variation and climate change. In this work, we develop a deep learning-based solution, namely Multi-Modal Spatial-Temporal Vision Transformer (MMST-ViT), for predicting crop yields at the county level across the United States, by considering the effects of short-term meteorological variations during the growing season and the long-term climate change on crops. Specifically, our MMST-ViT consists of a Multi-Modal Transformer, a Spatial Transformer, and a Temporal Transformer. The Multi-Modal Transformer leverages both visual remote sensing data and short-term meteorological data for modeling the effect of growing season weather variations on crop growth. The Spatial Transformer learns the high-resolution spatial dependency among counties for accurate agricultural tracking. The Temporal Transformer captures the long-range temporal dependency for learning the impact of long-term climate change on crops. Meanwhile, we also devise a novel multi-modal contrastive learning technique to pre-train our model without extensive human supervision. Hence, our MMST-ViT captures the impacts of both short-term weather variations and long-term climate change on crops by leveraging both satellite images and meteorological data. We have conducted extensive experiments on over 200 counties in the United States, with the experimental results exhibiting that our MMST-ViT outperforms its counterparts under three performance metrics of interest. Our dataset and code are available at https://github.com/fudong03/MMST-ViT."
fc0f35434cda60e1d57b93f549eca4ca6c2f5976,A hybrid Framework for plant leaf disease detection and classification using convolutional neural networks and vision transformer,Sherihan Aboelenin; Foriaa Ahmed Elbasheer; M. Eltoukhy; W. M. El-Hady; Khalid M. Hosny,2025,Complex & Intelligent Systems,69,https://doi.org/10.1007/s40747-024-01764-x,,corpus/pdfs/fc0f35434cda60e1d57b93f549eca4ca6c2f5976.pdf,"Recently, scientists have widely utilized Artificial Intelligence (AI) approaches in intelligent agriculture to increase the productivity of the agriculture sector and overcome a wide range of problems. Detection and classification of plant diseases is a challenging problem due to the vast numbers of plants worldwide and the numerous diseases that negatively affect the production of different crops. Early detection and accurate classification of plant diseases is the goal of any AI-based system. This paper proposes a hybrid framework to improve classification accuracy for plant leaf diseases significantly. This proposed model leverages the strength of Convolutional Neural Networks (CNNs) and Vision Transformers (ViT), where an ensemble model, which consists of the well-known CNN architectures VGG16, Inception-V3, and DenseNet20, is used to extract robust global features. Then, a ViT model is used to extract local features to detect plant diseases precisely. The performance proposed model is evaluated using two publicly available datasets (Apple and Corn). Each dataset consists of four classes. The proposed hybrid model successfully detects and classifies multi-class plant leaf diseases and outperforms similar recently published methods, where the proposed hybrid model achieved an accuracy rate of 99.24% and 98% for the apple and corn datasets."
0f699c1b9cf1f91f88655a43cd3a4765607262c5,WBC YOLO-ViT: 2 Way - 2 stage white blood cell detection and classification with a combination of YOLOv5 and vision transformer,Servas Adolph Tarimo; Mi-Ae Jang; Emmanuel Edward Ngasa; Hee Bong Shin; Hyojin Shin; Jiyoung Woo,2023,Comput. Biol. Medicine,68,,,,"Accurate detection and classification of white blood cells, otherwise known as leukocytes, play a critical role in diagnosing and monitoring various illnesses. However, conventional methods, such as manual classification by trained professionals, must be revised in terms of accuracy, efficiency, and potential bias. Moreover, applying deep learning techniques to detect and classify white blood cells using microscopic images is challenging owing to limited data, resolution noise, irregular shapes, and varying colors from different sources. This study presents a novel approach integrating object detection and classification for numerous type-white blood cell. We designed a 2-way approach to use two types of images: WBC and nucleus. YOLO (fast object detection) and ViT (powerful image representation capabilities) are effectively integrated into 16 classes. The proposed model demonstrates an exceptional 96.449% accuracy rate in classification."
fb3761d27765536b204191d2a8bca2898055cb95,Unleashing Vanilla Vision Transformer with Masked Image Modeling for Object Detection,Yuxin Fang; Shusheng Yang; Shijie Wang; Yixiao Ge; Ying Shan; Xinggang Wang,2022,IEEE International Conference on Computer Vision,67,https://arxiv.org/pdf/2204.02964,2204.02964,corpus/pdfs/fb3761d27765536b204191d2a8bca2898055cb95.pdf,"We present an approach to efficiently and effectively adapt a masked image modeling (MIM) pre-trained vanilla Vision Transformer (ViT) for object detection, which is based on our two novel observations: (i) A MIM pre-trained vanilla ViT encoder can work surprisingly well in the challenging object-level recognition scenario even with randomly sampled partial observations, e.g., only 25% ~ 50% of the input embeddings. (ii) In order to construct multi-scale representations for object detection from single-scale ViT, a randomly initialized compact convolutional stem supplants the pre-trained patchify stem, and its intermediate features can naturally serve as the higher resolution inputs of a feature pyramid network without further upsampling or other manipulations. While the pre-trained ViT is only regarded as the 3rd-stage of our detector’s backbone instead of the whole feature extractor. This naturally results in a ConvNet-ViT hybrid architecture. The proposed detector, named MimDet, enables a MIM pre-trained vanilla ViT to outperform leading hierarchical architectures such as Swin Transformer, MViTv2 and ConvNeXt on COCO object detection & instance segmentation, and achieves better results compared with the previous best adapted vanilla ViT detector using a more modest fine-tuning recipe while converging 2.8× faster. Code and pre-trained models are available at https://github.com/hustvl/MIMDet."
9998291d71f4e8ddf59f4b016b19df1f848eeed1,EFFResNet-ViT: A Fusion-Based Convolutional and Vision Transformer Model for Explainable Medical Image Classification,Tahir Hussain; Hayaru Shouno; Abid Hussain; Dostdar Hussain; Muhammad Ismail; Tatheer Hussain Mir; Fang Rong Hsu; Taukir Alam; Shabnur Anonna Akhy,2025,IEEE Access,62,https://doi.org/10.1109/access.2025.3554184,,corpus/pdfs/9998291d71f4e8ddf59f4b016b19df1f848eeed1.pdf,"The rapid advancement of medical imaging technologies requires the development of advanced, automated, and interpretable diagnostic tools for clinical decision-making. Although convolutional neural networks (CNNs) have shown significant promise in medical image analysis, they have limitations in capturing the global context and lack interpretability, thereby hindering their clinical adoption. This study presents EFFResNet-ViT, a novel hybrid deep learning (DL) model designed to address these challenges by combining EfficientNet-B0 and ResNet-50 CNN backbones with a vision transformer (ViT) module. The proposed architecture employs a feature fusion strategy to integrate the local feature extraction strengths of CNNs with the global dependency modeling capabilities of transformers. The extracted features are further refined through a post-transformer CNN and a global average pooling layer to enhance the classification performance. To improve interpretability, EFFResNet-ViT incorporates Grad-CAM visualization techniques to highlight regions contributing to classification decisions and employs t-distributed stochastic neighbor embedding for feature space analysis, providing insights into class separability. The proposed model was evaluated on two benchmark datasets: brain tumor (BT) CE-MRI for BT classification and a retinal image dataset for ophthalmological diagnosis. EFFResNet-ViT achieved state-of-the-art performance, with accuracies of 99.31% and 92.54% on the BT CE-MRI and retinal datasets, respectively. Comparative analyses demonstrate the superior classification performance and interpretability of EFFResNet-ViT over existing ViT and CNN-based hybrid models. The explainable design of EFFResNet-ViT addresses the critical need for transparency in artificial intelligence-driven medical diagnostics, facilitating its potential integration into clinical workflows to improve decision-making and patient outcomes."
b66e4257aa8856df537f03f6a12341f489eb6500,A Fast Inference Vision Transformer for Automatic Pavement Image Classification and Its Visual Interpretation Method,Yihan Chen; Xingyu Gu; Zhen Liu; Jia-Yun Liang,2022,Remote Sensing,62,https://www.mdpi.com/2072-4292/14/8/1877/pdf?version=1649864115,,,"Traditional automatic pavement distress detection methods using convolutional neural networks (CNNs) require a great deal of time and resources for computing and are poor in terms of interpretability. Therefore, inspired by the successful application of Transformer architecture in natural language processing (NLP) tasks, a novel Transformer method called LeViT was introduced for automatic asphalt pavement image classification. LeViT consists of convolutional layers, transformer stages where Multi-layer Perception (MLP) and multi-head self-attention blocks alternate using the residual connection, and two classifier heads. To conduct the proposed methods, three different sources of pavement image datasets and pre-trained weights based on ImageNet were attained. The performance of the proposed model was compared with six state-of-the-art (SOTA) deep learning models. All of them were trained based on transfer learning strategy. Compared to the tested SOTA methods, LeViT has less than 1/8 of the parameters of the original Vision Transformer (ViT) and 1/2 of ResNet and InceptionNet. Experimental results show that after training for 100 epochs with a 16 batch-size, the proposed method acquired 91.56% accuracy, 91.72% precision, 91.56% recall, and 91.45% F1-score in the Chinese asphalt pavement dataset and 99.17% accuracy, 99.19% precision, 99.17% recall, and 99.17% F1-score in the German asphalt pavement dataset, which is the best performance among all the tested SOTA models. Moreover, it shows superiority in inference speed (86 ms/step), which is approximately 25% of the original ViT method and 80% of some prevailing CNN-based models, including DenseNet, VGG, and ResNet. Overall, the proposed method can achieve competitive performance with fewer computation costs. In addition, a visualization method combining Grad-CAM and Attention Rollout was proposed to analyze the classification results and explore what has been learned in every MLP and attention block of LeViT, which improved the interpretability of the proposed pavement image classification model."
d7d17d60ee4ced9d70f0e95b0e3a6527569a9c82,Systematic Review of Hybrid Vision Transformer Architectures for Radiological Image Analysis,Ji Woong Kim; Aisha Urooj Khan; Imon Banerjee,2024,Journal of Imaging Informatics in Medicine,60,https://doi.org/10.1101/2024.06.21.24309265,,,
02964e5acb950d9fc6f7faffb81cb4bcc71ad959,MVT: Multi-view Vision Transformer for 3D Object Recognition,Shuo Chen; Tan Yu; Ping Li,2021,British Machine Vision Conference,59,https://arxiv.org/abs/2110.13083,2110.13083,corpus/pdfs/02964e5acb950d9fc6f7faffb81cb4bcc71ad959.pdf,"Inspired by the great success achieved by CNN in image recognition, view-based methods applied CNNs to model the projected views for 3D object understanding and achieved excellent performance. Nevertheless, multi-view CNN models cannot model the communications between patches from different views, limiting its effectiveness in 3D object recognition. Inspired by the recent success gained by vision Transformer in image recognition, we propose a Multi-view Vision Transformer (MVT) for 3D object recognition. Since each patch feature in a Transformer block has a global reception field, it naturally achieves communications between patches from different views. Meanwhile, it takes much less inductive bias compared with its CNN counterparts. Considering both effectiveness and efficiency, we develop a global-local structure for our MVT. Our experiments on two public benchmarks, ModelNet40 and ModelNet10, demonstrate the competitive performance of our MVT."
7ddbb9723420cb474c58d4b6b6834d5ebe112049,Hybrid Deep Learning EfficientNetV2 and Vision Transformer (EffNetV2-ViT) Model for Breast Cancer Histopathological Image Classification,Mansoor Hayat; Nouman Ahmad; Anam Nasir; Zeeshan Ahmad Tariq,2024,IEEE Access,59,https://doi.org/10.1109/access.2024.3503413,,corpus/pdfs/7ddbb9723420cb474c58d4b6b6834d5ebe112049.pdf,"Breast cancer remains a leading cause of death among women, highlighting the urgent need for effective detection methods. In recent years, AI-based techniques, including computer vision, machine learning, and deep learning, have gained significant popularity in the field of medical imaging. The healthcare industry has witnessed remarkable progress due to these AI techniques, particularly in the early detection of cancer, which can greatly impact patient outcomes and survival rates. This research introduces a new approach to identifying breast cancer by combining two advanced computer technologies: EfficientNetV2 and vision transformer, using a specific dataset called BreakHis. EfficientNetV2 is praised for its quick processing and efficient use of resources, making it an excellent tool for initially identify important information in the data. We utilize three variants of EfficientNetV2 (small, medium and large) in order to discern the crucial features. Afterwards, this information is processed by a transformer, a type of model excellent at classifying or sorting data, to determine if breast cancer is present. Our experiments show that this method, especially when using the largest version of EfficientNetV2 paired with the vision transformer, is highly effective in accurately identifying breast cancer. It reached an impressive accuracy of nearly 99.83% when deciding between two possible categories and 98.10% when distinguishing among eight categories. These promising results depict that combining these two technologies could be a powerful way to improve breast cancer detection accuracy."
f9480350e1986957919d49f346ba20dcab8f5b71,CP-ViT: Cascade Vision Transformer Pruning via Progressive Sparsity Prediction,Zhuoran Song; Yihong Xu; Zhezhi He; Li Jiang; Naifeng Jing; Xiaoyao Liang,2022,arXiv.org,59,http://arxiv.org/pdf/2203.04570,2203.04570,corpus/pdfs/f9480350e1986957919d49f346ba20dcab8f5b71.pdf,"Vision transformer (ViT) has achieved competitive accuracy on a variety of computer vision applications, but its computational cost impedes the deployment on resource-limited mobile devices. We explore the sparsity in ViT and observe that informative patches and heads are sufficient for accurate image recognition. In this paper, we propose a cascade pruning framework named CP-ViT by predicting sparsity in ViT models progressively and dynamically to reduce computational redundancy while minimizing the accuracy loss. Specifically, we define the cumulative score to reserve the informative patches and heads across the ViT model for better accuracy. We also propose the dynamic pruning ratio adjustment technique based on layer-aware attention range. CP-ViT has great general applicability for practical deployment, which can be applied to a wide range of ViT models and can achieve superior accuracy with or without fine-tuning. Extensive experiments on ImageNet, CIFAR-10, and CIFAR-100 with various pre-trained models have demonstrated the effectiveness and efficiency of CP-ViT. By progressively pruning 50\% patches, our CP-ViT method reduces over 40\% FLOPs while maintaining accuracy loss within 1\%."
983c7fa4e07fa9ae1aa203718421a632770648c3,HTR-VT: Handwritten text recognition with vision transformer,Yuting Li; Dexiong Chen; Tinglong Tang; Xi Shen,2024,Pattern Recognition,59,https://arxiv.org/abs/2409.08573,2409.08573,corpus/pdfs/983c7fa4e07fa9ae1aa203718421a632770648c3.pdf,"We explore the application of Vision Transformer (ViT) for handwritten text recognition. The limited availability of labeled data in this domain poses challenges for achieving high performance solely relying on ViT. Previous transformer-based models required external data or extensive pre-training on large datasets to excel. To address this limitation, we introduce a data-efficient ViT method that uses only the encoder of the standard transformer. We find that incorporating a Convolutional Neural Network (CNN) for feature extraction instead of the original patch embedding and employ Sharpness-Aware Minimization (SAM) optimizer to ensure that the model can converge towards flatter minima and yield notable enhancements. Furthermore, our introduction of the span mask technique, which masks interconnected features in the feature map, acts as an effective regularizer. Empirically, our approach competes favorably with traditional CNN-based models on small datasets like IAM and READ2016. Additionally, it establishes a new benchmark on the LAM dataset, currently the largest dataset with 19,830 training text lines. The code is publicly available at: https://github.com/YutingLi0606/HTR-VT."
ed4874cefa1196c997f1807f7d872e48fed27420,LiDAR-Guided Cross-Attention Fusion for Hyperspectral Band Selection and Image Classification,Judy X. Yang; Jun Zhou; Jing Wang; Hui Tian; Alan Wee-Chung Liew,2024,IEEE Transactions on Geoscience and Remote Sensing,57,http://era.daf.qld.gov.au/13224/1/2404.03883v2.pdf,2404.03883,corpus/pdfs/ed4874cefa1196c997f1807f7d872e48fed27420.pdf,"The fusion of hyperspectral and light detection and range (LiDAR) data has been an active research topic. Existing fusion methods have ignored the high-dimensionality and redundancy challenges in hyperspectral images (HSIs), despite that band selection methods have been intensively studied for HSI processing. This article addresses this significant gap by introducing a cross-attention mechanism from the transformer architecture for the selection of HSI bands guided by LiDAR data. LiDAR provides high-resolution vertical structural information, which can be useful in distinguishing different types of land cover that may have similar spectral signatures but different structural profiles. In our approach, the LiDAR data are used as the “query” to search and identify the “key” from the HSI to choose the most pertinent bands for LiDAR. This method ensures that the selected HSI bands drastically reduce redundancy and computational requirements while working optimally with the LiDAR data. Extensive experiments have been undertaken on three paired HSI and LiDAR datasets: Houston 2013, Trento, and MUUFL. The results highlight the superiority of the cross-attention mechanism, underlining the enhanced classification accuracy of the identified HSI bands when fused with the LiDAR features. The results also show that the use of fewer bands combined with LiDAR surpasses the performance of state-of-the-art fusion models."
a8fdc7a276c1576f3f2145edb6e155a2b505db71,Hyperspectral Image Classification Based on Multibranch Attention Transformer Networks,Jing Bai; Zheng Wen; Zhu Xiao; Fawang Ye; Yongdong Zhu; M. Alazab; Licheng Jiao,2022,IEEE Transactions on Geoscience and Remote Sensing,56,,,,"Deep learning (DL) has become a mainstream method of hyperspectral image (HSI) classification. Many DL-based methods exploit spatial-spectral features to achieve better classification results. However, due to the complex backgrounds in HSIs, existing methods usually show unsatisfactory performance for the class pixels located on the land-cover category boundary area. In large part, this is because the network is susceptible to interference by the irrelevant information around the target pixel in the training stage, resulting in inaccurate feature extraction. In this article, a new multibranch transformer architecture (spectral spatial transformer (SST)-M) that assembles spatial attention and extracts spectral features is proposed to address this problem. The transformer model has a global receptive field and thus can integrate global spatial position information in the HSI cube. Meanwhile, we design a spatial sequence attention model to enhance the useful spatial location features and weaken invalid information. Considering that HSIs contain considerable spectral information, a spectral feature extraction model is designed to extract discriminative spectral features, replacing the widely used principal component analysis (PCA) method and obtaining better classification results than it. Finally, inspired by semantic segmentation, a mask prediction model is designed to classify all of the pixels in the HSI cube; this guides the neural network to learn precise pixel characteristics and spatial distributions. To verify the effectiveness of our algorithm (SST-M), quantitative experiments were conducted in three well-known datasets, namely, Indian Pines (IP), University of Pavia (PU), and Kennedy Space Center (KSC). The experimental results demonstrate that the proposed model achieves better performance than the other state-of-the-art methods."
13f7a106bb3814ad1fab25fd1356e99e91f402d3,Q-ViT: Fully Differentiable Quantization for Vision Transformer,Zhexin Li; Tong Yang; Peisong Wang; Jian Cheng,2022,arXiv.org,55,https://arxiv.org/abs/2201.07703,2201.07703,corpus/pdfs/13f7a106bb3814ad1fab25fd1356e99e91f402d3.pdf,"In this paper, we propose a fully differentiable quantization method for vision transformer (ViT) named as Q-ViT, in which both of the quantization scales and bit-widths are learnable parameters. Specifically, based on our observation that heads in ViT display different quantization robustness, we leverage head-wise bit-width to squeeze the size of Q-ViT while preserving performance. In addition, we propose a novel technique named switchable scale to resolve the convergence problem in the joint training of quantization scales and bit-widths. In this way, Q-ViT pushes the limits of ViT quantization to 3-bit without heavy performance drop. Moreover, we analyze the quantization robustness of every architecture component of ViT and show that the Multi-head Self-Attention (MSA) and the Gaussian Error Linear Units (GELU) are the key aspects for ViT quantization. This study provides some insights for further research about ViT quantization. Extensive experiments on different ViT models, such as DeiT and Swin Transformer show the effectiveness of our quantization method. In particular, our method outperforms the state-of-the-art uniform quantization method by 1.5% on DeiT-Tiny."
977351c92f156db27592e88b14dee2c22d4b312a,Castling-ViT: Compressing Self-Attention via Switching Towards Linear-Angular Attention at Vision Transformer Inference,Haoran You; Yunyang Xiong; Xiaoliang Dai; Bichen Wu; Peizhao Zhang; Haoqi Fan; Péter Vajda; Yingyan Lin,2022,Computer Vision and Pattern Recognition,55,https://arxiv.org/pdf/2211.10526,2211.10526,corpus/pdfs/977351c92f156db27592e88b14dee2c22d4b312a.pdf,"Vision Transformers (ViTs) have shown impressive per-formance but still require a high computation cost as compared to convolutional neural networks (CNNs), one rea-son is that ViTs' attention measures global similarities and thus has a quadratic complexity with the number of in-put tokens. Existing efficient ViTs adopt local attention or linear attention, which sacrifice ViTs' capabilities of capturing either global or local context. In this work, we ask an important research question: Can ViTs learn both global and local context while being more efficient during inference? To this end, we propose a framework called Castling- ViT, which trains ViTs using both linear-angular attention and masked softmax-based quadratic attention, but then switches to having only linear-angular attention during inference. Our Castling- ViT leverages angular ker-nels to measure the similarities between queries and keys via spectral angles. And we further simplify it with two techniques: (1) a novel linear-angular attention mechanism: we decompose the angular kernels into linear terms and high-order residuals, and only keep the linear terms; and (2) we adopt two parameterized modules to approximate high-order residuals: a depthwise convolution and an aux-iliary masked softmax attention to help learn global and lo-cal information, where the masks for softmax attention are regularized to gradually become zeros and thus incur no overhead during inference. Extensive experiments validate the effectiveness of our Castling- ViT, e.g., achieving up to a 1.8% higher accuracy or 40% MACs reduction on classification and 1.2 higher mAP on detection under comparable FLOPs, as compared to ViTs with vanilla softmax-based at-tentions. Project page is available at here."
1b026103e33b4c9eb637bc6f34715e22636b3492,Facial Expression Recognition Based on Squeeze Vision Transformer,Sangwon Kim; J. Nam; ByoungChul Ko,2022,Italian National Conference on Sensors,50,https://www.mdpi.com/1424-8220/22/10/3729/pdf?version=1652439467,,,"In recent image classification approaches, a vision transformer (ViT) has shown an excellent performance beyond that of a convolutional neural network. A ViT achieves a high classification for natural images because it properly preserves the global image features. Conversely, a ViT still has many limitations in facial expression recognition (FER), which requires the detection of subtle changes in expression, because it can lose the local features of the image. Therefore, in this paper, we propose Squeeze ViT, a method for reducing the computational complexity by reducing the number of feature dimensions while increasing the FER performance by concurrently combining global and local features. To measure the FER performance of Squeeze ViT, experiments were conducted on lab-controlled FER datasets and a wild FER dataset. Through comparative experiments with previous state-of-the-art approaches, we proved that the proposed method achieves an excellent performance on both types of datasets."
3183ff4448b1435375d6b44da3a3945716da6728,Joint transformer architecture in brain 3D MRI classification: its application in Alzheimer’s disease classification,Sait Alp; Taymaz Akan; M. Bhuiyan; Elizabeth A. Disbrow; Steven A. Conrad; J. Vanchiere; C. Kevil; M. A. Bhuiyan,2024,Scientific Reports,50,https://www.nature.com/articles/s41598-024-59578-3.pdf,,corpus/pdfs/3183ff4448b1435375d6b44da3a3945716da6728.pdf,"Alzheimer’s disease (AD), a neurodegenerative disease that mostly affects the elderly, slowly impairs memory, cognition, and daily tasks. AD has long been one of the most debilitating chronic neurological disorders, affecting mostly people over 65. In this study, we investigated the use of Vision Transformer (ViT) for Magnetic Resonance Image processing in the context of AD diagnosis. ViT was utilized to extract features from MRIs, map them to a feature sequence, perform sequence modeling to maintain interdependencies, and classify features using a time series transformer. The proposed model was evaluated using ADNI T1-weighted MRIs for binary and multiclass classification. Two data collections, Complete 1Yr 1.5T and Complete 3Yr 3T, from the ADNI database were used for training and testing. A random split approach was used, allocating 60% for training and 20% for testing and validation, resulting in sample sizes of (211, 70, 70) and (1378, 458, 458), respectively. The performance of our proposed model was compared to various deep learning models, including CNN with BiL-STM and ViT with Bi-LSTM. The suggested technique diagnoses AD with high accuracy (99.048% for binary and 99.014% for multiclass classification), precision, recall, and F-score. Our proposed method offers researchers an approach to more efficient early clinical diagnosis and interventions."
